DATE,TIME,O,H,L,C,V
2024.01.12,08:55:00,1.09772,1.09778,1.09772,1.09776,21
2024.01.12,08:55:30,1.09775,1.09776,1.09774,1.09774,9
2024.01.12,08:56:00,1.09774,1.09774,1.0977,1.09772,32
2024.01.12,08:56:30,1.09773,1.09774,1.0977,1.09774,26
2024.01.12,08:57:00,1.09774,1.09775,1.09773,1.09773,3
2024.01.12,08:57:30,1.09774,1.09776,1.09772,1.09776,6
2024.01.12,08:58:00,1.09776,1.09776,1.0977,1.0977,14
2024.01.12,08:58:30,1.09769,1.09775,1.09768,1.09774,10
2024.01.12,08:59:00,1.09774,1.09775,1.09772,1.09774,13
2024.01.12,08:59:30,1.09772,1.09774,1.0977,1.0977,25
2024.01.12,09:00:00,1.0977,1.09772,1.09757,1.09758,31
2024.01.12,09:00:30,1.09758,1.09762,1.09758,1.09762,10
2024.01.12,09:01:00,1.09762,1.09764,1.09752,1.09762,26
2024.01.12,09:01:30,1.09762,1.09768,1.09762,1.09766,31
2024.01.12,09:02:00,1.09766,1.09768,1.09764,1.09764,20
2024.01.12,09:02:30,1.0976,1.09766,1.0976,1.09766,18
2024.01.12,09:03:00,1.09766,1.09766,1.09758,1.0976,18
2024.01.12,09:03:30,1.0976,1.09762,1.09758,1.0976,24
2024.01.12,09:04:00,1.0976,1.09762,1.09758,1.09758,22
2024.01.12,09:04:30,1.09759,1.0976,1.09758,1.0976,14
2024.01.12,09:05:00,1.0976,1.09764,1.0976,1.09762,12
2024.01.12,09:05:30,1.09764,1.09764,1.0976,1.0976,20
2024.01.12,09:06:00,1.0976,1.09765,1.09758,1.09763,23
2024.01.12,09:06:30,1.09763,1.09765,1.0976,1.0976,13
2024.01.12,09:07:00,1.0976,1.09764,1.0976,1.09763,13
2024.01.12,09:07:30,1.09763,1.09766,1.09763,1.09764,9
2024.01.12,09:08:00,1.09764,1.09764,1.09763,1.09763,3
2024.01.12,09:08:30,1.09764,1.09764,1.09762,1.09764,3
2024.01.12,09:09:00,1.09764,1.0977,1.09764,1.09768,14
2024.01.12,09:09:30,1.09767,1.09768,1.09765,1.09768,24
2024.01.12,09:10:00,1.09768,1.09769,1.09763,1.09764,19
2024.01.12,09:10:30,1.09763,1.09764,1.0976,1.09762,7
2024.01.12,09:11:00,1.09762,1.09764,1.0976,1.09764,9
2024.01.12,09:11:30,1.09766,1.09766,1.09756,1.09756,8
2024.01.12,09:12:00,1.09756,1.09758,1.09753,1.09756,14
2024.01.12,09:12:30,1.09756,1.09758,1.09756,1.09758,3
2024.01.12,09:13:00,1.09758,1.09769,1.09757,1.09768,31
2024.01.12,09:13:30,1.09768,1.09768,1.09766,1.09766,14
2024.01.12,09:14:00,1.09766,1.09767,1.09766,1.09766,18
2024.01.12,09:14:30,1.09767,1.09767,1.09766,1.09766,16
2024.01.12,09:15:00,1.09766,1.09767,1.09763,1.09764,10
2024.01.12,09:16:00,1.09764,1.09766,1.09752,1.09753,12
2024.01.12,09:16:30,1.09752,1.09752,1.09741,1.09746,29
2024.01.12,09:17:00,1.09746,1.0975,1.09746,1.09747,24
2024.01.12,09:17:30,1.09741,1.09743,1.09736,1.09743,35
2024.01.12,09:18:00,1.09743,1.09747,1.09742,1.09742,9
2024.01.12,09:18:30,1.09744,1.09744,1.09742,1.09743,18
2024.01.12,09:19:00,1.09743,1.09752,1.09742,1.0975,22
2024.01.12,09:19:30,1.0975,1.0975,1.09743,1.09744,17
2024.01.12,09:20:00,1.09744,1.09746,1.09744,1.09746,6
2024.01.12,09:20:30,1.09746,1.09752,1.09746,1.09749,10
2024.01.12,09:21:00,1.09749,1.09759,1.09749,1.09758,15
2024.01.12,09:21:30,1.09758,1.09762,1.09758,1.0976,17
2024.01.12,09:22:00,1.0976,1.0976,1.09758,1.09758,14
2024.01.12,09:22:30,1.09758,1.09764,1.09757,1.09764,10
2024.01.12,09:23:00,1.09764,1.09764,1.09762,1.09764,17
2024.01.12,09:23:30,1.09766,1.0977,1.09766,1.09768,14
2024.01.12,09:24:00,1.09768,1.09768,1.0976,1.09762,11
2024.01.12,09:24:30,1.09759,1.09762,1.09759,1.09761,7
2024.01.12,09:25:00,1.09761,1.09769,1.09761,1.09768,17
2024.01.12,09:25:30,1.09768,1.0977,1.09763,1.09765,40
2024.01.12,09:26:00,1.09765,1.0977,1.09765,1.0977,19
2024.01.12,09:26:30,1.09768,1.0977,1.09768,1.09768,24
2024.01.12,09:27:00,1.09768,1.09773,1.09768,1.0977,39
2024.01.12,09:27:30,1.09768,1.09773,1.09768,1.09773,24
2024.01.12,09:28:00,1.09773,1.09773,1.09762,1.09764,36
2024.01.12,09:28:30,1.09762,1.09764,1.09762,1.09762,13
2024.01.12,09:29:00,1.09762,1.09764,1.09754,1.09756,32
2024.01.12,09:29:30,1.09753,1.09758,1.09752,1.09756,22
2024.01.12,09:30:00,1.09756,1.0976,1.09744,1.09744,30
2024.01.12,09:30:30,1.09744,1.09746,1.09743,1.09743,6
2024.01.12,09:31:00,1.09743,1.09743,1.09732,1.09738,32
2024.01.12,09:31:30,1.09742,1.09742,1.09736,1.09737,43
2024.01.12,09:32:00,1.09737,1.09742,1.09732,1.09732,33
2024.01.12,09:32:30,1.09733,1.09736,1.09732,1.09736,14
2024.01.12,09:33:00,1.09736,1.09742,1.09736,1.09742,10
2024.01.12,09:33:30,1.09742,1.09751,1.09742,1.09749,12
2024.01.12,09:34:00,1.09749,1.09752,1.09748,1.09752,10
2024.01.12,09:34:30,1.09752,1.09753,1.09751,1.09753,15
2024.01.12,09:35:00,1.09753,1.09754,1.09749,1.09753,12
2024.01.12,09:36:00,1.09753,1.09754,1.09752,1.09754,20
2024.01.12,09:36:30,1.09754,1.0976,1.09751,1.09752,13
2024.01.12,09:37:00,1.09752,1.09752,1.09747,1.09748,10
2024.01.12,09:37:30,1.09748,1.09748,1.09748,1.09748,9
2024.01.12,09:38:00,1.09748,1.09752,1.09744,1.09744,9
2024.01.12,09:38:30,1.09743,1.09744,1.09742,1.09743,12
2024.01.12,09:39:00,1.09743,1.09744,1.09741,1.09743,17
2024.01.12,09:39:30,1.09747,1.09753,1.09746,1.09752,14
2024.01.12,09:40:00,1.09752,1.0976,1.09752,1.09757,19
2024.01.12,09:40:30,1.09758,1.09767,1.09757,1.0976,28
2024.01.12,09:41:00,1.0976,1.09772,1.0976,1.09772,18
2024.01.12,09:41:30,1.09773,1.09773,1.09766,1.09767,20
2024.01.12,09:42:00,1.09767,1.09768,1.09766,1.09768,3
2024.01.12,09:42:30,1.09768,1.09783,1.09768,1.09783,34
2024.01.12,09:43:00,1.09783,1.09783,1.09774,1.09776,13
2024.01.12,09:43:30,1.09775,1.09784,1.09774,1.09784,20
2024.01.12,09:44:00,1.09784,1.09788,1.09784,1.09786,10
2024.01.12,09:44:30,1.09788,1.09788,1.09779,1.09779,21
2024.01.12,09:45:00,1.09779,1.09779,1.09777,1.09778,3
2024.01.12,09:45:30,1.09776,1.09776,1.09772,1.09774,8
2024.01.12,09:46:00,1.09774,1.09779,1.09774,1.09779,7
2024.01.12,09:46:30,1.09778,1.09779,1.09778,1.09779,4
2024.01.12,09:47:00,1.09779,1.09779,1.09778,1.09778,17
2024.01.12,09:47:30,1.09779,1.09781,1.09778,1.09779,6
2024.01.12,09:48:00,1.09779,1.09782,1.09772,1.09781,23
2024.01.12,09:48:30,1.09782,1.09782,1.09778,1.09782,8
2024.01.12,09:49:00,1.09782,1.09782,1.0978,1.0978,9
2024.01.12,09:49:30,1.0978,1.09781,1.09775,1.09775,16
2024.01.12,09:50:00,1.09775,1.09782,1.09774,1.09778,26
2024.01.12,09:50:30,1.09778,1.09778,1.09775,1.09778,10
2024.01.12,09:51:00,1.09778,1.0978,1.09778,1.09778,7
2024.01.12,09:51:30,1.09778,1.09778,1.09778,1.09778,15
2024.01.12,09:52:00,1.09778,1.09786,1.09778,1.09784,11
2024.01.12,09:52:30,1.09786,1.09786,1.09783,1.09784,3
2024.01.12,09:53:00,1.09784,1.09787,1.0978,1.0978,10
2024.01.12,09:53:30,1.0978,1.09784,1.0978,1.09782,10
2024.01.12,09:54:00,1.09782,1.09787,1.09782,1.09786,11
2024.01.12,09:54:30,1.09786,1.09786,1.0978,1.09783,15
2024.01.12,09:55:00,1.09783,1.09784,1.0978,1.0978,12
2024.01.12,09:55:30,1.0978,1.0978,1.0978,1.0978,3
2024.01.12,09:56:00,1.0978,1.09784,1.0978,1.0978,12
2024.01.12,09:56:30,1.09781,1.09781,1.09776,1.09778,11
2024.01.12,09:57:00,1.09778,1.09778,1.09775,1.09775,12
2024.01.12,09:57:30,1.09776,1.09776,1.09775,1.09775,8
2024.01.12,09:58:00,1.09775,1.0978,1.09775,1.0978,15
2024.01.12,09:58:30,1.09779,1.09783,1.09779,1.09781,14
2024.01.12,09:59:00,1.09781,1.09782,1.09778,1.09779,14
2024.01.12,09:59:30,1.09777,1.09778,1.09775,1.09776,8
2024.01.12,10:00:00,1.09776,1.09778,1.09763,1.09764,18
2024.01.12,10:00:30,1.09766,1.09766,1.09764,1.09764,10
2024.01.12,10:01:00,1.09764,1.09766,1.09762,1.09766,9
2024.01.12,10:01:30,1.09764,1.09768,1.09764,1.09766,15
2024.01.12,10:02:00,1.09766,1.09774,1.09766,1.0977,17
2024.01.12,10:02:30,1.09768,1.0977,1.09764,1.09768,12
2024.01.12,10:03:00,1.09768,1.09769,1.09768,1.09768,1
2024.01.12,10:03:30,1.09768,1.09768,1.09763,1.09764,6
2024.01.12,10:04:00,1.09764,1.09764,1.09762,1.09764,12
2024.01.12,10:04:30,1.09763,1.09764,1.09763,1.09764,4
2024.01.12,10:05:00,1.09764,1.09764,1.0976,1.09761,7
2024.01.12,10:05:30,1.09762,1.09763,1.09761,1.09763,11
2024.01.12,10:06:00,1.09763,1.09768,1.09762,1.09768,9
2024.01.12,10:06:30,1.09768,1.09768,1.09768,1.09768,2
2024.01.12,10:07:00,1.09768,1.09768,1.09758,1.09763,20
2024.01.12,10:07:30,1.09758,1.09763,1.09758,1.09763,15
2024.01.12,10:08:00,1.09763,1.09769,1.09763,1.09768,17
2024.01.12,10:08:30,1.09769,1.09769,1.09758,1.09758,17
2024.01.12,10:09:00,1.09758,1.09764,1.09758,1.09763,12
2024.01.12,10:09:30,1.09764,1.09764,1.0976,1.09762,26
2024.01.12,10:10:00,1.09762,1.09765,1.09762,1.09763,21
2024.01.12,10:10:30,1.09764,1.09764,1.09762,1.09764,15
2024.01.12,10:11:00,1.09764,1.09766,1.09763,1.09763,6
2024.01.12,10:11:30,1.09762,1.09762,1.09756,1.09758,18
2024.01.12,10:12:00,1.09758,1.09758,1.09752,1.09752,20
2024.01.12,10:12:30,1.09756,1.09756,1.09753,1.09753,5
2024.01.12,10:13:00,1.09753,1.09764,1.09752,1.09761,13
2024.01.12,10:13:30,1.09762,1.09762,1.09758,1.09762,15
2024.01.12,10:14:00,1.09762,1.09762,1.09755,1.09755,11
2024.01.12,10:14:30,1.09756,1.09758,1.09751,1.09752,10
2024.01.12,10:15:00,1.09752,1.09754,1.09749,1.09753,11
2024.01.12,10:15:30,1.09752,1.09753,1.09752,1.09752,5
2024.01.12,10:16:00,1.09752,1.0976,1.09752,1.09758,10
2024.01.12,10:16:30,1.09758,1.09763,1.09758,1.09762,14
2024.01.12,10:17:00,1.09762,1.09763,1.09759,1.09759,26
2024.01.12,10:17:30,1.09757,1.09758,1.09749,1.0975,16
2024.01.12,10:18:00,1.0975,1.09753,1.0975,1.0975,7
2024.01.12,10:18:30,1.09752,1.09754,1.0975,1.09753,13
2024.01.12,10:19:00,1.09753,1.09754,1.09752,1.09754,14
2024.01.12,10:19:30,1.09749,1.09758,1.09749,1.09758,9
2024.01.12,10:20:00,1.09758,1.0976,1.09755,1.09758,24
2024.01.12,10:20:30,1.09754,1.09758,1.09752,1.09754,15
2024.01.12,10:21:00,1.09754,1.09756,1.09749,1.09749,11
2024.01.12,10:21:30,1.0975,1.0975,1.09748,1.0975,11
2024.01.12,10:22:00,1.0975,1.0975,1.09748,1.09748,11
2024.01.12,10:22:30,1.09744,1.09747,1.09737,1.09746,29
2024.01.12,10:23:00,1.09746,1.09748,1.09746,1.09748,3
2024.01.12,10:23:30,1.09747,1.09749,1.09746,1.09748,4
2024.01.12,10:24:00,1.09748,1.09749,1.09748,1.09749,9
2024.01.12,10:24:30,1.09748,1.09756,1.09748,1.09754,30
2024.01.12,10:25:00,1.09754,1.09758,1.09754,1.09758,9
2024.01.12,10:25:30,1.0976,1.0976,1.09758,1.09758,6
2024.01.12,10:26:00,1.09758,1.09771,1.09756,1.09769,26
2024.01.12,10:26:30,1.09764,1.09778,1.09763,1.09773,34
2024.01.12,10:27:00,1.09773,1.09773,1.09765,1.09766,18
2024.01.12,10:27:30,1.09763,1.09764,1.0976,1.0976,10
2024.01.12,10:28:00,1.0976,1.09764,1.09758,1.09762,13
2024.01.12,10:28:30,1.0976,1.09763,1.09758,1.09759,25
2024.01.12,10:29:00,1.09759,1.0976,1.09752,1.09754,27
2024.01.12,10:29:30,1.09754,1.09756,1.09744,1.09754,53
2024.01.12,10:30:00,1.09754,1.09779,1.09748,1.09756,113
2024.01.12,10:30:30,1.09766,1.09773,1.09766,1.0977,27
2024.01.12,10:31:00,1.0977,1.09772,1.09753,1.09762,41
2024.01.12,10:31:30,1.09762,1.09766,1.09748,1.09754,40
2024.01.12,10:32:00,1.09754,1.09762,1.09752,1.09756,51
2024.01.12,10:32:30,1.09752,1.09758,1.0975,1.09756,46
2024.01.12,10:33:00,1.09756,1.09758,1.09747,1.09748,37
2024.01.12,10:33:30,1.09748,1.09748,1.09716,1.09716,37
2024.01.12,10:34:00,1.09716,1.09717,1.09692,1.09694,60
2024.01.12,10:34:30,1.09698,1.09699,1.09687,1.09688,60
2024.01.12,10:35:00,1.09688,1.09704,1.09688,1.09698,32
2024.01.12,10:35:30,1.09698,1.09723,1.09696,1.09722,60
2024.01.12,10:36:00,1.09722,1.09724,1.09708,1.0971,52
2024.01.12,10:36:30,1.0971,1.0971,1.09701,1.09701,45
2024.01.12,10:37:00,1.09701,1.09713,1.09698,1.09713,27
2024.01.12,10:37:30,1.09712,1.09712,1.09696,1.09698,45
2024.01.12,10:38:00,1.09698,1.09704,1.09698,1.09701,34
2024.01.12,10:38:30,1.09702,1.0971,1.09696,1.09696,33
2024.01.12,10:39:00,1.09696,1.09698,1.09675,1.09682,67
2024.01.12,10:39:30,1.0968,1.09685,1.0968,1.0968,19
2024.01.12,10:40:00,1.0968,1.09682,1.09676,1.0968,30
2024.01.12,10:40:30,1.0968,1.09684,1.09678,1.09678,39
2024.01.12,10:41:00,1.09678,1.09678,1.09665,1.09671,29
2024.01.12,10:41:30,1.0967,1.09674,1.09668,1.09669,22
2024.01.12,10:42:00,1.09669,1.09674,1.09665,1.0967,38
2024.01.12,10:42:30,1.09669,1.0967,1.09664,1.09666,31
2024.01.12,10:43:00,1.09666,1.09684,1.09666,1.09674,49
2024.01.12,10:43:30,1.09676,1.09677,1.09665,1.09667,35
2024.01.12,10:44:00,1.09667,1.0967,1.09662,1.09665,32
2024.01.12,10:44:30,1.09666,1.09666,1.09658,1.09666,34
2024.01.12,10:45:00,1.09666,1.09668,1.0966,1.09667,50
2024.01.12,10:45:30,1.09666,1.09676,1.09666,1.09672,34
2024.01.12,10:46:00,1.09672,1.09679,1.09669,1.0967,21
2024.01.12,10:46:30,1.09668,1.09678,1.09668,1.09676,21
2024.01.12,10:47:00,1.09676,1.09679,1.09675,1.09678,24
2024.01.12,10:47:30,1.09679,1.09688,1.09676,1.09687,33
2024.01.12,10:48:00,1.09687,1.09688,1.09686,1.09687,17
2024.01.12,10:48:30,1.09686,1.09688,1.09678,1.0968,22
2024.01.12,10:49:00,1.0968,1.09688,1.0968,1.09686,21
2024.01.12,10:49:30,1.09686,1.09693,1.09684,1.09692,32
2024.01.12,10:50:00,1.09692,1.09698,1.09692,1.09696,21
2024.01.12,10:50:30,1.09696,1.09696,1.09693,1.09693,8
2024.01.12,10:51:00,1.09693,1.09696,1.09686,1.09686,28
2024.01.12,10:51:30,1.09686,1.0969,1.09686,1.0969,10
2024.01.12,10:52:00,1.0969,1.09694,1.09688,1.09692,15
2024.01.12,10:52:30,1.09694,1.09696,1.09693,1.09695,6
2024.01.12,10:53:00,1.09695,1.09695,1.0969,1.09692,18
2024.01.12,10:53:30,1.09688,1.0969,1.09678,1.0968,21
2024.01.12,10:54:00,1.0968,1.09682,1.09674,1.09674,24
2024.01.12,10:54:30,1.09674,1.09674,1.09671,1.09672,26
2024.01.12,10:55:00,1.09672,1.09674,1.0966,1.09669,26
2024.01.12,10:55:30,1.09669,1.09676,1.09666,1.09668,29
2024.01.12,10:56:00,1.09668,1.09668,1.09661,1.09666,27
2024.01.12,10:56:30,1.09668,1.09668,1.0966,1.09666,33
2024.01.12,10:57:00,1.09666,1.09666,1.09658,1.09664,43
2024.01.12,10:57:30,1.09662,1.09668,1.0966,1.09664,49
2024.01.12,10:58:00,1.09664,1.09667,1.09662,1.09666,17
2024.01.12,10:58:30,1.09666,1.09672,1.09658,1.0967,31
2024.01.12,10:59:00,1.0967,1.09684,1.0967,1.09678,15
2024.01.12,10:59:30,1.0968,1.09681,1.09675,1.09675,21
2024.01.12,11:00:00,1.09675,1.0969,1.09675,1.09682,40
2024.01.12,11:00:30,1.0968,1.09682,1.09674,1.09674,17
2024.01.12,11:01:00,1.09674,1.09676,1.09651,1.09651,37
2024.01.12,11:01:30,1.09653,1.09665,1.09653,1.09653,34
2024.01.12,11:02:00,1.09653,1.09658,1.0965,1.09656,40
2024.01.12,11:02:30,1.09654,1.09657,1.09654,1.09657,23
2024.01.12,11:03:00,1.09657,1.09664,1.09656,1.09661,26
2024.01.12,11:03:30,1.0966,1.09661,1.09657,1.09661,13
2024.01.12,11:04:00,1.09661,1.09661,1.09652,1.09653,13
2024.01.12,11:04:30,1.09652,1.09656,1.09652,1.09652,24
2024.01.12,11:05:00,1.09652,1.09652,1.0962,1.09624,43
2024.01.12,11:05:30,1.09622,1.09626,1.09615,1.09624,45
2024.01.12,11:06:00,1.09624,1.09634,1.09619,1.09619,38
2024.01.12,11:06:30,1.0962,1.0962,1.0961,1.0961,30
2024.01.12,11:07:00,1.0961,1.09628,1.0961,1.09619,28
2024.01.12,11:07:30,1.0962,1.09626,1.09614,1.09622,51
2024.01.12,11:08:00,1.09622,1.09626,1.09613,1.0962,58
2024.01.12,11:08:30,1.09627,1.09634,1.09623,1.09631,33
2024.01.12,11:09:00,1.09631,1.09631,1.0962,1.09626,70
2024.01.12,11:09:30,1.09621,1.09624,1.0961,1.09616,56
2024.01.12,11:10:00,1.09616,1.09623,1.09615,1.0962,54
2024.01.12,11:10:30,1.09622,1.09636,1.0962,1.09632,40
2024.01.12,11:11:00,1.09632,1.09636,1.09627,1.0963,52
2024.01.12,11:11:30,1.09631,1.09646,1.0963,1.09645,21
2024.01.12,11:12:00,1.09645,1.09654,1.09644,1.09652,51
2024.01.12,11:12:30,1.09653,1.09653,1.09646,1.0965,40
2024.01.12,11:13:00,1.0965,1.09654,1.0964,1.09641,19
2024.01.12,11:13:30,1.09638,1.09648,1.09637,1.09644,43
2024.01.12,11:14:00,1.09644,1.09654,1.09644,1.09647,36
2024.01.12,11:14:30,1.09646,1.09647,1.0963,1.09637,68
2024.01.12,11:15:00,1.09637,1.09644,1.09636,1.0964,45
2024.01.12,11:15:30,1.0964,1.09644,1.09627,1.09627,32
2024.01.12,11:16:00,1.09627,1.09636,1.09624,1.09635,45
2024.01.12,11:16:30,1.09638,1.09644,1.09635,1.0964,34
2024.01.12,11:17:00,1.0964,1.09656,1.0964,1.09646,46
2024.01.12,11:17:30,1.09641,1.09654,1.09641,1.09652,45
2024.01.12,11:18:00,1.09652,1.09652,1.09641,1.09644,33
2024.01.12,11:18:30,1.09646,1.09648,1.09644,1.09644,17
2024.01.12,11:19:00,1.09644,1.09662,1.09642,1.0966,31
2024.01.12,11:19:30,1.09656,1.09658,1.09653,1.09653,10
2024.01.12,11:20:00,1.09653,1.09672,1.09653,1.0967,37
2024.01.12,11:20:30,1.0967,1.09671,1.09654,1.09662,29
2024.01.12,11:21:00,1.09662,1.09668,1.09658,1.09665,26
2024.01.12,11:21:30,1.09664,1.09676,1.0966,1.09661,62
2024.01.12,11:22:00,1.09661,1.09688,1.0966,1.09688,39
2024.01.12,11:22:30,1.09687,1.09688,1.0968,1.09684,27
2024.01.12,11:23:00,1.09684,1.09688,1.0968,1.0968,14
2024.01.12,11:23:30,1.09681,1.09688,1.09677,1.09688,19
2024.01.12,11:24:00,1.09688,1.09691,1.09684,1.09687,21
2024.01.12,11:24:30,1.09686,1.09687,1.0968,1.09682,28
2024.01.12,11:25:00,1.09682,1.0969,1.09682,1.09687,21
2024.01.12,11:25:30,1.09687,1.09688,1.09678,1.09682,49
2024.01.12,11:26:00,1.09682,1.09686,1.09678,1.09682,13
2024.01.12,11:26:30,1.09684,1.09684,1.09675,1.09675,37
2024.01.12,11:27:00,1.09675,1.09675,1.09667,1.09674,22
2024.01.12,11:27:30,1.0967,1.09676,1.09669,1.09676,26
2024.01.12,11:28:00,1.09676,1.0968,1.09671,1.09671,30
2024.01.12,11:28:30,1.0967,1.09674,1.09667,1.09674,37
2024.01.12,11:29:00,1.09674,1.09674,1.09664,1.09666,53
2024.01.12,11:29:30,1.09666,1.09676,1.09666,1.09669,31
2024.01.12,11:30:00,1.09669,1.09683,1.09653,1.09681,86
2024.01.12,11:30:30,1.09682,1.09685,1.09664,1.09669,72
2024.01.12,11:31:00,1.09669,1.09672,1.09664,1.09664,43
2024.01.12,11:31:30,1.09664,1.09673,1.09664,1.09667,24
2024.01.12,11:32:00,1.09667,1.09678,1.09664,1.09665,58
2024.01.12,11:32:30,1.09664,1.09676,1.09664,1.09673,65
2024.01.12,11:33:00,1.09673,1.09684,1.0967,1.0968,76
2024.01.12,11:33:30,1.09678,1.09682,1.09674,1.09678,76
2024.01.12,11:34:00,1.09678,1.09691,1.09678,1.09691,39
2024.01.12,11:34:30,1.0969,1.09692,1.09684,1.09692,36
2024.01.12,11:35:00,1.09692,1.09706,1.0969,1.09701,52
2024.01.12,11:35:30,1.09701,1.09714,1.09698,1.09712,63
2024.01.12,11:36:00,1.09712,1.09726,1.0971,1.09724,58
2024.01.12,11:36:30,1.09726,1.0973,1.09722,1.09728,72
2024.01.12,11:37:00,1.09728,1.09738,1.09724,1.09728,63
2024.01.12,11:37:30,1.09732,1.0975,1.09732,1.09744,52
2024.01.12,11:38:00,1.09744,1.09753,1.09738,1.09748,61
2024.01.12,11:38:30,1.09748,1.09752,1.09735,1.09742,59
2024.01.12,11:39:00,1.09742,1.09742,1.09734,1.09738,26
2024.01.12,11:39:30,1.09739,1.09747,1.09738,1.09742,36
2024.01.12,11:40:00,1.09742,1.09745,1.09736,1.09739,33
2024.01.12,11:40:30,1.09738,1.09741,1.09722,1.09731,44
2024.01.12,11:41:00,1.09731,1.09738,1.09731,1.09737,32
2024.01.12,11:41:30,1.09736,1.09736,1.09726,1.09728,33
2024.01.12,11:42:00,1.09728,1.0974,1.09728,1.09732,27
2024.01.12,11:42:30,1.09733,1.0977,1.09733,1.09763,77
2024.01.12,11:43:00,1.09763,1.09774,1.09754,1.09754,42
2024.01.12,11:43:30,1.09752,1.09759,1.0975,1.09754,48
2024.01.12,11:44:00,1.09754,1.09766,1.09754,1.09764,32
2024.01.12,11:44:30,1.09763,1.09766,1.09753,1.0976,57
2024.01.12,11:45:00,1.0976,1.0976,1.09742,1.0975,50
2024.01.12,11:45:30,1.09748,1.09769,1.09748,1.09768,46
2024.01.12,11:46:00,1.09768,1.0977,1.09757,1.0976,65
2024.01.12,11:46:30,1.09761,1.09761,1.09743,1.09748,37
2024.01.12,11:47:00,1.09748,1.09748,1.0974,1.09742,27
2024.01.12,11:47:30,1.09745,1.09745,1.09741,1.09742,16
2024.01.12,11:48:00,1.09742,1.09744,1.09729,1.09732,31
2024.01.12,11:48:30,1.09736,1.09736,1.09719,1.09729,86
2024.01.12,11:49:00,1.09729,1.09742,1.09729,1.09738,32
2024.01.12,11:49:30,1.09737,1.09739,1.09726,1.0973,52
2024.01.12,11:50:00,1.0973,1.09742,1.09729,1.09738,34
2024.01.12,11:50:30,1.09737,1.09744,1.09732,1.09743,49
2024.01.12,11:51:00,1.09743,1.09754,1.09738,1.09749,31
2024.01.12,11:51:30,1.09744,1.09752,1.09743,1.09746,19
2024.01.12,11:52:00,1.09746,1.09754,1.09734,1.09735,43
2024.01.12,11:52:30,1.09738,1.09747,1.09734,1.0974,30
2024.01.12,11:53:00,1.0974,1.09752,1.09735,1.09752,37
2024.01.12,11:53:30,1.09753,1.09762,1.09752,1.09762,35
2024.01.12,11:54:00,1.09762,1.09776,1.0976,1.09769,49
2024.01.12,11:54:30,1.09766,1.09774,1.09766,1.09769,46
2024.01.12,11:55:00,1.09769,1.09778,1.09769,1.09772,39
2024.01.12,11:55:30,1.09774,1.09784,1.09768,1.09784,42
2024.01.12,11:56:00,1.09784,1.0979,1.09778,1.09784,71
2024.01.12,11:56:30,1.09783,1.09793,1.09783,1.09788,33
2024.01.12,11:57:00,1.09788,1.09794,1.09786,1.0979,50
2024.01.12,11:57:30,1.0979,1.0979,1.0978,1.09787,49
2024.01.12,11:58:00,1.09787,1.09792,1.09778,1.09778,48
2024.01.12,11:58:30,1.09777,1.09786,1.09776,1.09776,30
2024.01.12,11:59:00,1.09776,1.09788,1.09776,1.09778,34
2024.01.12,11:59:30,1.09778,1.09783,1.09772,1.09779,49
2024.01.12,12:00:00,1.09779,1.09779,1.09765,1.09772,43
2024.01.12,12:00:30,1.09774,1.09776,1.09774,1.09776,19
2024.01.12,12:01:00,1.09776,1.09776,1.09766,1.09768,28
2024.01.12,12:01:30,1.09769,1.09787,1.09769,1.09786,49
2024.01.12,12:02:00,1.09786,1.09794,1.09783,1.09792,51
2024.01.12,12:02:30,1.09793,1.09796,1.09786,1.09786,28
2024.01.12,12:03:00,1.09786,1.09794,1.09783,1.09792,39
2024.01.12,12:03:30,1.09793,1.09804,1.0979,1.09804,51
2024.01.12,12:04:00,1.09804,1.0982,1.09804,1.09814,54
2024.01.12,12:04:30,1.09812,1.09818,1.09806,1.09815,39
2024.01.12,12:05:00,1.09815,1.0983,1.09815,1.09818,38
2024.01.12,12:05:30,1.0982,1.0982,1.09812,1.0982,27
2024.01.12,12:06:00,1.0982,1.09826,1.09818,1.0982,24
2024.01.12,12:06:30,1.09808,1.09808,1.09798,1.09804,34
2024.01.12,12:07:00,1.09804,1.09804,1.09792,1.09792,30
2024.01.12,12:07:30,1.09792,1.09798,1.09786,1.09788,56
2024.01.12,12:08:00,1.09788,1.09796,1.09788,1.09795,34
2024.01.12,12:08:30,1.09796,1.09796,1.09778,1.09778,46
2024.01.12,12:09:00,1.09778,1.09786,1.09772,1.09773,41
2024.01.12,12:09:30,1.09775,1.09779,1.09766,1.09775,56
2024.01.12,12:10:00,1.09775,1.09779,1.0976,1.09769,36
2024.01.12,12:10:30,1.09766,1.09766,1.09756,1.09758,38
2024.01.12,12:11:00,1.09758,1.09764,1.09756,1.09762,37
2024.01.12,12:11:30,1.09762,1.09763,1.09758,1.09758,27
2024.01.12,12:12:00,1.09758,1.09758,1.09732,1.09738,53
2024.01.12,12:12:30,1.09739,1.09739,1.09716,1.09722,47
2024.01.12,12:13:00,1.09722,1.09722,1.09713,1.09713,30
2024.01.12,12:13:30,1.09707,1.09714,1.09702,1.09714,42
2024.01.12,12:14:00,1.09714,1.09724,1.09714,1.09719,40
2024.01.12,12:14:30,1.09721,1.09736,1.09721,1.09732,42
2024.01.12,12:15:00,1.09732,1.09732,1.09724,1.09726,27
